id,ner_tags,tokens
3206,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@null', 'Senin', ',', '05', 'ژانویه', '2015', 'جام', 'جم', ':', '04:26']"
3207,"['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بیش', 'از', '223000', '#جانباز', 'در', 'کانزاس', 'وجود', 'دارد.', 'تاریخ', 'خود', 'را', 'با', 'KHC', '#هزینه', 'ویژه', 'حفظ', 'کنید.', 'مهلت', ':', 'دسامبر', '17', 'http://t.co/VfvXnUIfUn']"
3208,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'تصاویر:', 'سالگرد', 'ناخوشایند', 'آوریل', 'http://t.co/G6gBIAqHBJ', '#Green', '#Eco', '#Earth']"
3209,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['http://t.co/TkGhpZJ9Xf', '19', 'ژانویه', '2015،', 'ساعت', '02:21', 'بعد', 'از', 'ظهر', 'در', 'http://t.co/62VlAB3XHD', 'http://t.co/7Q6pXlhn9E']"
3210,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['باشد', 'که', 'گرسنه', 'بمانیم', 'و', 'حالت', 'احمقانه', 'بمانیم', ':)', '#20ThingsIWantFor2015', '#HappyNewYear', '#HAPPYSa2015']"
3211,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Vamps', 'dan', '[', 'Alexandros', ']', 'Siap', 'Ramaikan', 'Festival', 'Musik', 'Jepang', '4', 'آوریل', ':', 'Penggemar', 'musik', 'Jepang', 'di', 'Tanah', 'Air', 'tak', 'la', '...', 'http://t.co/bcWaCwxJiX']"
3212,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@jenisicecreams', ':', 'سال', 'نو', 'شما', 'ترش', '،', 'تند', 'و', 'درخشان', 'باشد', '.', 'http://t.co/eFWzyn5wrC', 'http://t.co/p8w7C48Igm']"
3213,"['O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O']","['RT', '@Charlie_Halford', ':', '#Constantine', '#punkrockkaraoke', 'هشدار', 'قرمز', '-', 'خورشید', 'پدیدار', 'میشود', ':', 'http://t.co/1tMcDhYipN']"
3214,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کشاورز', 'کنار', 'میله', 'های', 'یکشنبه', 'می', 'ایستد', 'و', 'به', 'جو', 'و', 'چاودار', 'نگاه', 'می', 'کند.']"
3215,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Hyukvixx__', '-', '.', '-)/', 'udah', 'gue', 'lupa', 'Bahas', 'apaaan', '...', 'btw', 'malem', 'ye', '..', 'jan', 'mandi', 'juga', 'biar', 'ganteng', 'nya', 'ga', 'luntur']"
3216,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O']","['شنبه', '14', 'فوریه', '2014', '-', 'هفدهمین', 'سالگرد', 'کافه', 'رومبا', 'http://t.co/9pglTLdusd', 'http://t.co/NJuMss6A4b']"
3217,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@CraziestSex:', 'وقتی', 'یکشنبه', 'است', 'اما', 'دوشنبه', 'مدرسه', 'ندارید', 'http://t.co/OSC4bmMlS0']"
3218,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Bacrott', '""', '@Mailoa10', ':', 'Kaga', 'pake', 'Gaun', '""', '@manikkk13', ':', 'Siaap', 'brayyy', '!!!!', 'pake', 'baju', 'bebas', 'kaan', '?""', '@Mailoa10', ':', '@dimas_sasatya', '@manikkk13', '@ragilWNR', 'سپتامبر', '""""""']"
3219,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@JaredLeto', ':', 'امیدواریم', 'همه', 'دوستان', 'ما', 'در', 'روسیه', 'تور', 'بزرگ', 'را', 'در', 'ماه', 'مارس', 'شرکت', 'کنند!!', 'Xo', 'http://t.co/1NU6QXTTpR', '#LoveLustTour']"
3220,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['~TGIF~', 'توقف', 'در', 'ساعت', 'شاد', '4', 'تا', '7', 'بعد', 'از', 'ظهر', '-', 'از', 'نوشیدنی', 'های', 'ویژه', 'جمعه', 'تابستانی', 'ما', '~59', 'Reade', 'Street', '~', 'TriBeCa', 'لذت', 'ببرید!', 'زودتر', 'بیا', '&amp;', 'دیر', 'بمان!']"
3221,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O']","['@gracepoint555', 'با', 'تشکر', 'ارمیا', 'برای', 'دنبال', 'کردن!', 'باشد', 'که', 'همچنان', 'در', 'دانش', 'و', 'صمیمیت', 'خود', 'با', 'خداوند', 'رشد', 'کنید']"
3222,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@SneakerPics23:', 'AF1', 'سفارشی', 'اکتبر', 'قرمز', 'http://t.co/XeGgvrlWvY']"
3223,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@Fact', ':', '8', 'نشانه', 'که', 'ممکن', 'است', 'به', 'گلوتن', 'عدم', 'تحمل', 'داشته', 'باشید', 'و', 'حتی', 'آن', 'را', 'ندانید!...', 'http://t.co/TwTYh81BRK']"
3224,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@FraanFbp', ':', 'Yo', 'en', 'el', 'mar', 'al', 'atardecer', 'http://t.co/THUjaKCtEQ']"
3225,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['صبح\u200cهای', 'یکشنبه', 'همیشه', 'از', 'نمایش', 'لیگ', 'فوتبال', 'در', 'x20', 'تشکیل', 'می\u200cشود', 'تا', 'اینکه', 'شف', 'ونسدی', 'روی', 'صحنه', 'بیاید']"
3226,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@NeverCallHer', ':', 'فراموش', 'کن', 'فردا', 'کار', 'می', 'کنم', '*آه*']"
3227,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['@gaby_legaspi', 'قبل', 'از', 'پایان', 'کوارتر', 'دوم', 'رفتیم']"
3228,"['O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فردا:', 'انگلستان', 'تلویزیون', 'دولتی', '""کمدی""', 'آسانژ', 'را', 'برای', '""روز', 'دموکراسی""', 'پخش', 'می', 'کند', 'http://t.co/fR3T6HRMFM', 'https://t.co/Syl9w2U0Rj']"
3229,"['O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['#StLouis:', 'راه', 'آهن', 'زمین', 'زنده', 'روی', 'صحنه', 'در', 'مسابقه', '-', '17', 'ژانویه', 'بلیت\u200cها', 'را', 'پیدا', 'کنید:', 'http://t.co/KEb3mLP2YB']"
3230,"['B-product', 'I-product', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O']","['انتقام', 'جویان', '#237', '(', 'نوامبر', '1983،', 'مارول', 'http://t.co/unZm0oaDDp', 'http://t.co/qeLYWZIjwR']"
3231,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'خطر', 'خود', 'تماشا', 'کنید', '-', 'این', 'قسمت', 'ویرایش', 'شد', 'بسیار', 'آموزنده', 'و', 'خنده', 'دار', 'است،', 'ممکن', 'است', 'کنترل', 'خود', 'را', 'از', 'دست', 'بدهید', '...', 'http://t.co/NRdkuZJBHf']"
3232,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@JustQuaa:', 'مهم', 'نیست', 'که', 'چقدر', 'چیزها', 'ممکن', 'است', 'سخت', 'به', 'نظر', 'برسند،', 'همیشه', 'یک', 'چیز', 'خوب', 'در', 'گوشه', 'و', 'کنار', 'وجود', 'دارد.']"
3233,"['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بهتر', 'است', 'شنبه', 'از', 'سام', 'تماس', 'بگیرم', '...', 'من', 'بیش', 'از', 'هزار', 'ورودی', 'دارم.', 'http://t.co/GDdxd1V1pQ']"
3234,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['7', 'فالوور', 'شگفت', 'انگیز', 'در', 'هفته', 'گذشته', 'و', 'فردا', 'بیشتر', 'خواهد', 'شد.', 'رشد', 'با', 'http://t.co/kpWMW2DmTp']"
3235,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['unbreakableh1', ':', '#letsFootball', '#atk', '#1stChampion', '25', 'ژانویه', '2015', 'در', '08:49', 'صبح']"
3236,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@nfl', ':', 'هی،', '@Ravens...', 'در', 'ژانویه', 'می', 'بینمت!!!', 'http://t.co/fyDhkG5dKS']"
3237,"['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تولدت', 'مبارک', '@AshForeverAshey!', 'باشد', 'که', 'الله', 'swt', 'به', 'شما', 'خیر', 'و', 'خوشبختی', 'عطا', 'کند.']"
3238,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['2', 'فالوور', 'شگفت', 'انگیز', 'در', 'روز', 'آخر', 'و', 'فردا', 'بیشتر', 'خواهد', 'شد.', 'رشد', 'با', 'http://t.co/XtUnVKiZ8L']"
3239,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']","['@Louis_Tomlinson', '@zaynmalik', 'امیدوارم', 'فردا', 'روز', 'بهتری', 'داشته', 'باشید', 'لویی', '!!', 'خیلی', 'دوستت', 'دارم', '!', 'Xxx']"
3240,"['O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'B-group', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@anfieldonline', ':', 'تمام', 'وقت:', 'بولتون', '1-2', 'لیورپول', '-', 'قرمزها', 'دو', 'بار', 'در', 'دقایق', 'پایانی', 'برای', 'صعود', 'به', 'دور', 'پنجم.']"
3241,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فریاد', 'زدن', 'به', 'پسر', 'نازنینی', 'که', 'فقط', 'عکس', 'برگشتی', 'من', 'را', 'در', 'فیس', 'بوک', 'که', 'روز', 'پنجشنبه', 'پست', 'کردم', 'را', 'پسندید']"
3242,"['O', 'O', 'O', 'O', 'O']","['RT', '@AzfarAbrar', ':', 'Kesian', 'mon']"
3243,"['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']","['راه', 'رفتن', 'به', 'فرم', 'و', 'ندیدن', 'آقای', 'اسمیتسون', 'فردا', 'بسیار', 'غم', 'انگیز', 'خواهد', 'بود']"
3244,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['از', 'دست', 'دادن', 'عصبانیت', 'خود', 'برای', 'چیزی', 'که', 'در', 'نهایت', 'ممکن', 'است', 'غیرقابل', 'تحمل', 'باشد', '...', 'بیشتر', 'برای', 'عقرب', 'http://t.co/dCKyZTjY5m']"
3245,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person']","['یکشنبه', 'مبارک', '^_^', 'من', 'برای', 'تمرین', '#موزیکال', '#نمایشگاه', '#لندن', 'فردا', 'در', 'تریستان', 'بیتس', '#تئاتر', 'با', 'جردن', 'کلارک', '&amp;', 'لینزی', 'سایر']"
3246,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@chanelpuke:', 'فهمیدن', 'فردا', 'دوشنبه', 'است', 'اما', 'کلاسی', 'وجود', 'ندارد', 'http://t.co/132c9f2mXa']"
3247,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person']","['RT', '@LeeyaStasch', ':', 'اجازه', 'دهید', 'آن', 'را', 'بزنم', '\\\\', 'آگوست', 'آلسینا']"
3248,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['27', 'ژانویه', '2015', 'ساعت', '04:09', 'ق.ظ', '#TECHINFO', 'مدیر', 'عامل', 'سابق', 'اپرا', 'راه', 'اندازی', 'شد', 'ویوالدی', 'یک', 'مرورگر', 'جدید', 'برای', 'کاربران', 'قدرتمند', '...', 'http://t.co/DveQZCa1Ko']"
3249,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@twirlxngstyles:', 'فردا', 'تولد', 'لومل', 'است', 'و', 'من', 'آماده', 'نیستم']"
3250,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@cav_athletics', ':', 'تیم', 'شنا', 'از', 'بین', '11', 'تیم', 'مقام', 'پنجم', 'را', 'به', 'خود', 'اختصاص', 'داد', 'و', 'در', '200', 'رله', 'آزاد', 'ما', 'در', 'Saginaw', 'رله', 'هریتیج', 'به', 'مدال', 'برنز', 'رسید!']"
3251,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شرایط', 'فعلی:', '35.1', 'فارنهایت،', 'صاف', '-', '1:13', 'صبح', 'CST', 'ژانویه.', '19', 'http://t.co/ccmPdHR4pL']"
3252,"['O', 'O', 'O', 'O']","['در', 'حال', 'حاضر', 'چهارشنبه']"
3253,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'ساعت', 'دیگر!', '15', 'دسامبر', '2014', 'ساعت', '11:02', 'صبح', '15', 'دسامبر', '2014', 'ساعت', '11:02', 'صبح', 'است']"
3254,"['O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']","['روز', 'زیبای', 'دسامبر', 'در', 'شیکاگو', 'صبر', 'کن', '.', 'چی', '؟']"
3255,"['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مودی', 'دولت', '-', '20', 'مه', '.', 'ایالات', 'تلوگو', '-', '2', 'ژوئن.', 'طوفان', 'هدهد', 'در', 'حال', 'برخورد', 'با', 'ویزاغ-12', 'اکتبر.', 'سیل', 'کشمیر', 'در', 'ماه', 'سپتامبر']"
3256,"['O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['رشته', 'سوم', 'QB', 'کاردل', 'جونز', '3-0', 'شروع', 'و', 'داستان', 'شگفت', 'انگیز.', 'آینده', 'روشن', 'برای', 'این', 'مرد', 'جوان!']"
3257,"['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['.', '@crowleyCNN', 'اوباما', 'در', 'طول', 'مناظره', 'در', 'برابر', '.', 'رامنی', 'اوباما', 'به', 'عنوان', 'مهمان', 'نهایی', 'برنامه', 'او', 'امضا', 'می\u200cکند', 'http://t.co/GN0PfxTioO']"
3258,"['O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'B-group', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O']","['بیرون', 'بیایید', 'و', 'از', 'خام', 'ایلست', 'و', 'طوفان', '14', 'آوریل', 'در', 'نوشیدنی', 'الکلی', 'با', 'Classified', 'حمایت', 'کنید!']"
3259,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRC', 'با', 'DA', 'جدید', '8.908%', 'در', 'جولای', '2013', 'شروع', 'می', 'شود.', 'مرکز', 'DA', '6%', 'از', '1.1', 'مطابقت', 'داشت.', '2015', 'بنابراین', 'ما', '3.12', '%', 'DA', 'از', '1Jan15', 'Total', 'DA', '=', '12.028', '%', 'دریافت', 'خواهیم', 'کرد.']"
3260,"['O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['به', 'دوست', 'فوق\u200cالعاده\u200cام', 'جورجی', 'سیمونز', 'که', 'در', '16', 'ژانویه', 'جان', 'خود', 'را', 'از', 'دست', 'داد،', 'دلتنگ', 'همه', 'شما', 'خواهند', 'شد.']"
3261,"['B-person', 'I-person', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'B-location', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['توبی', 'وایت', 'در', 'حال', 'پخش', '@', '#وکس', 'کلاب', 'بانکوک', '#بانکوک', '#تایلند', 'جمعه', '06', 'فوریه', '2015', '@', '00:00', '#گیگ']"
3262,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چهارمین', 'و', 'هدف', ':', 'امتیاز', 'بینندگان', 'ورزش', 'با', 'حرکات', 'آنلاین', 'قوی', ':', 'تلویزیون', 'تنها', 'یکی', 'از', 'راه', 'های', 'مصرف', 'ورزش', 'است', '...', 'http://t.co/HWvMlZHc4j']"
3263,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@jhshifris11،', 'چهارشنبه', 'نزدیک', 'به', '50', 'خواهد', 'رسید،', 'سپس', 'دماها', 'یک', 'شبه', 'با', 'یک', 'جبهه', 'سرد', 'هیولا', 'سقوط', 'می', 'کنند.']"
3264,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['باکیت', 'لاگی', 'نا', 'لنگ', 'اپال', 'یونگ', 'مگا', 'نانای', 'سا', 'تلسریه؟', 'هاها', '1st', 'G2B', 'اکنون', 'Forevermore', '!!!']"
3265,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@skupty:', 'لباس', 'فردای', 'مدرسه', 'من', '""', 'http://t.co/P19qRQpmEQ']"
3266,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جهانی', '#بازار', ':', '#ساحلی', '#دریاچه', 'ها', '#حمل', 'و', 'نقل', '#حمل', 'و', 'نقل', ':', 'ژانویه', '2015', 'رشد', 'بازار', 'نامشخص', 'است.', 'http://t.co/wQllkWCfLm']"
3267,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پست', 'جدید:', 'Visual', 'Dose', '26', 'ژانویه', '2015', 'ساعت', '06:41', 'صبح', 'http://t.co/I66fNXHhfO', 'http://t.co/9SAhfNv2XR']"
3268,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@MyDelenaWorld:', 'TVD', 'با', '1.80', 'میلیون', 'بیننده', 'بالا', 'رفت', 'YAY', 'http://t.co/QvjSqHzw92', 'http://t.co/BbXEVrcpmE']"
3269,"['O', 'O', 'O', 'B-group', 'O', 'O', 'O']","['اصلاحیه', 'توییت', 'قبلی:', 'کلت', 'رتبه', 'چهارم', 'هستند.']"
3270,"['O', 'B-group', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O']","['طرفداران', '#جت', 'باید', 'واقعاً', 'با', 'عملکرد', '#مارکسانچز', 'به', 'عنوان', 'QB', 'رشته', 'دوم', 'برای', 'فیلی', 'اشتباه', 'گرفته', 'شوند!', 'خیلی', 'خنده', 'دار']"
3271,"['O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O']","['#جمعه', 'فقط', 'برای', 'نوشیدنی', 'ها', '#جوگیفت', 'شده', 'و', 'amp;', '#بیگن', 'پخش', 'زنده', 'این', 'جمعه', 'در', '#ClubLacura', '!!', 'http://t.co/TicD9UibSQ', '6']"
3272,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['#تخفیفات', 'http://t.co/vJH7ZwKm28', 'تجهیزات', 'حرفه', 'ای', 'مراقبت', 'از', 'پوست-', 'دستگاه', 'چند', 'کاره', '#نکات', '$500.00', '(', '0', 'پیشنهاد', ')', 'تاریخ', 'پایان', ':', 'شنبه', 'تا', '2', 'دسامبر', '...']"
3273,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@ErnieEchols:', 'آثار', 'هنری', 'جدید', 'برای', 'فروش!', '-', '""ماه', '31', 'دسامبر', '2014""', '-', 'http://t.co/jlscMCbluD', '@fineartamerica', 'http://t.co/cOOs2bAvto']"
3274,"['O', 'O', 'O', 'O']","['روز', 'یکشنبه', 'مبارک!', 'http://t.co/XbkxAtfra2']"
3275,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O']","['RT', '@PamelaWBZ4:', 'مقیاس', 'ضربه', 'برای', 'کولاک', 'دوشنبه', 'شب', 'تا', 'سه', 'شنبه', 'شب:', 'شدید', 'برای', 'بوستون', '#WBZ', 'http://t.co/VEOfRVTwSU']"
3276,"['O', 'O', 'O', 'O']","['از', 'شنبه', 'شب', 'http://t.co/hTdDzwfEkG']"
3277,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@FifthHarmony', 'لطفا،', 'دختران،', 'بیایید،', 'روز', 'من', 'را', 'بسازید!']"
3278,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['آیا', 'نگران', 'یکی', 'از', 'بستگان', 'مسن', 'هستید', 'که', 'در', 'طول', 'روز', 'در', 'خانه', 'تنها', 'هستند؟', 'مراقبت', 'بزرگسالان', 'ما،', 'باشگاه', 'روز،', 'ممکن', 'است', '...', 'http://t.co/TsXqqjodW8']"
3279,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@DrewRU', ':', '.', '@BAshnault141', 'بعد', 'از', 'ملاقات', 'من', 'در', 'دادگاه', 'امروز', 'صبح', 'در', '#TheRAC', 'من', 'نمی', 'توانم', 'برای', '@RUWrestling', 'این', 'جمعه', 'صبر', 'کنم!', '#دود', 'قرمز', '#RUWR']"
3280,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'B-location', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['برنده', '1', 'از', '4', 'بلیط', 'رایگان', 'دیگر', 'برای', 'ضربه', 'زدن', 'قهرمانی', 'جهان', 'در', 'آتلانتا', 'GA', '9', 'تا', '11', 'ژانویه!', 'از', 'طریق', '@', 'http://t.co/OB5jwvtu8S']"
3281,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Harry_Styles', 'تولدت', 'مبارک', '...', 'x', 'تولد', 'هری', 'مبارک', '....', 'xxx', 'از', 'این', 'روز', 'لذت', 'ببر', 'انشالله', 'تمام', 'زندگیت', 'پر', 'از', 'شادی', 'و', 'اشتیاق', 'باشه']"
3282,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پوست', 'من', 'به', 'مدت', '3', 'هفته', 'تقریباً', 'عالی', 'بوده', 'در', 'حالی', 'که', 'با', 'ارون', 'نبوده', 'ام.', 'فردا', 'ببینش', 'و', 'بوم', 'من', 'پیتزا', 'فیس', 'هستم']"
